"gene","0-90d CCD/HD log2 fold-change","0-90d CCD/HD p-value","0-90d CCD/HD FDR","90-120d CCD/HD log2 fold-change","90-120d CCD/HD p-value","90-120d CCD/HD FDR","120-150d CCD/HD log2 fold-change","120-150d CCD/HD p-value","120-150d CCD/HD FDR","150-360d CCD/HD log2 fold-change","150-360d CCD/HD p-value","150-360d CCD/HD FDR"
"CD163",-0.175259066998821,0.0695002807574486,0.167360198397791,-0.227437339535565,0.0592610839720895,0.15961260595967,-0.154679637266639,0.0999792376733779,0.186676209472273,-0.117867297415805,0.225093751247957,0.46275922796455
"CCL3.L1.L3",0.61906630349919,0.00979626893251269,0.0423045580158229,1.35659171931134,5.39302667405455e-05,0.00104220240476104,1.3601308108451,1.51764758973533e-07,7.33213491790879e-06,0.930580477187997,0.000204725545671052,0.00688055855668361
"SP100",-0.163756893396672,0.00670425991630622,0.0327999551601564,-0.217501063586476,0.000261160752562116,0.00360495110233063,-0.141674996972661,0.0237890368175568,0.0595508918232598,-0.0718736801730415,0.233687859864467,0.471305429931463
"BCL2",-0.0290163661902079,0.684663127317251,0.806775300939383,0.0314528751669639,0.65210188807397,0.764085383954732,0.215570020215098,0.012740115457378,0.0363398865260266,-0.0378393692619357,0.617915772955189,0.797410504998933
"JAML",-0.099861117612096,0.203343949487981,0.343949393772887,-0.17376196849605,0.0651242926118944,0.170071210097954,-0.102358119604799,0.20373526192032,0.319446972544437,0.0746820553824638,0.291969775498942,0.529794921269206
"NFKB1",-0.0917668716801522,0.0387571927522977,0.110550959400465,0.0262861490438418,0.691225129167584,0.788102596736659,-0.0537142065121276,0.292232678807432,0.411467870160555,0.0692017120516594,0.0855330131530377,0.259282428107051
"PLCG1",0.151883715448391,0.0250360528658755,0.0813145750643772,0.181498310371234,0.0104341035383461,0.0504097627196348,0.25373430442255,0.000716950145661584,0.00369468308397603,0.212137544404542,0.00372488914670201,0.038391190805342
"IL16",0.0359988574542297,0.504318827974307,0.653958186022932,-0.0160405411049589,0.789834333948684,0.852712206902699,0.06275833584815,0.258455849629688,0.380545470026188,0.169050444299281,0.00216429363912072,0.0304181633280058
"IFNL4",-0.0464168079071793,0.686610748333544,0.807766745535298,0.0562962772488319,0.733210403474262,0.809568437103725,-0.0746463711749637,0.631270480314292,0.728538435280779,-0.00725591592140112,0.951406112927504,0.977886676585087
"CEBPB",-0.0759572897901067,0.410153009227243,0.565148442304205,0.0687748757429262,0.428420472090442,0.583044057968155,-0.215874850384357,0.0353531917685123,0.0831242692462508,-0.0265886916124877,0.728667998761924,0.863233070912548
"TBX21",-0.0896738310339606,0.388562921422971,0.538278025555478,-0.0843942097431025,0.453507627614386,0.605460096970502,-0.0621800394496716,0.553653936134578,0.664556665577685,0.146341012117927,0.235525822637753,0.472178306365519
"CXCR6",0.0851157606127856,0.294758112317647,0.446760825140276,0.333066531188164,0.000728902987914786,0.00771838369394698,0.187957775283055,0.0483597798289634,0.105301717768419,0.137516734283137,0.102094256032064,0.28593789823473
"PLEKHA1",-0.0160698300998224,0.794784286342846,0.887815395004364,-0.0224636701208195,0.716314490657678,0.80080304589568,-0.0587092539877296,0.380588437820255,0.49611275284158,0.105787930666187,0.0931856693071573,0.273523214184375
"HLA.B",-0.145239800852105,0.011149946420221,0.0460904202290419,-0.0383394847244368,0.532905152278732,0.673097520770359,-0.00348291478570123,0.95704284075988,0.972134186474885,-0.081692845839499,0.166694119202438,0.394050624292001
"IFNAR1",-0.228889836609706,0.000829521413336454,0.00854960070012105,-0.230359019037849,0.00102726283693442,0.00902357014716259,-0.307349098271762,7.82809336875106e-05,0.000695341198242013,-0.0667747793489205,0.253827815190114,0.494228970130877
"CXCL8",0.691865065675116,0.000440914863594251,0.00540995538981518,1.19806975514218,1.18245070563642e-07,1.14254299432119e-05,0.658219954818692,0.00575637922948799,0.0190973439673572,0.666229408293238,0.0024132380567888,0.0321626382396162
"ALOX5AP",-0.110367184471678,0.269375257038687,0.413970325429234,-0.132748397192983,0.271011177526667,0.426663218387197,-0.243232758184697,0.0475354640877191,0.10409324005611,-0.10802012925761,0.334570330994982,0.572174481989206
"PLEK",-0.066806298548456,0.40784011582845,0.562965017027486,0.124943766978069,0.243259961584201,0.407895770725786,-0.134368123476345,0.150387675244562,0.255493786734167,-0.0208197884985392,0.70865887715736,0.850610732985465
"NFE2L2",0.222467328183873,0.000216686947942204,0.00328429432861418,0.165252684599097,0.0225773694746186,0.08555052256804,0.119905778792019,0.0835041288827985,0.164665029659192,0.0401613743835224,0.503771730579486,0.713390911088479
"LTBR",-0.113324132746646,0.113277555547146,0.232264059517092,-0.0359131701896802,0.598621775877158,0.724901882267911,0.207356496684586,0.0129053569855866,0.0365461630446025,0.000922379494457333,0.989702152606516,0.993558135019269
"IL10RA",0.0714841308691392,0.114211603840786,0.232910420060903,0.156106466924566,0.00388789895104126,0.0250445490762908,0.0692668592409545,0.154009251562069,0.258241109452233,0.00228299871561538,0.962244771836404,0.980005885904098
"LILRA5",-0.163015836133491,0.0969765740095346,0.209586904980282,-0.118686057227875,0.227958986385495,0.390714626332567,-0.108621894605656,0.264348700533643,0.384824002848411,-0.190976151167777,0.0284814733844337,0.129506934859807
"FASLG",0.100141967399982,0.194701787350532,0.337976988890796,0.131060083769981,0.131724222556256,0.265813292285233,0.277728486777514,0.00113149433849385,0.00539904397318361,0.335809628119765,6.93842087669398e-05,0.00474970502972473
"ICAM3",-0.203397238810673,0.00134080278577237,0.0110259633340643,-0.194003075752043,0.0110431949863615,0.0523704891071007,-0.286726584958931,0.000503543651368376,0.0028411623540712,-0.0984915576340982,0.154281396840852,0.377212114789666
"CCL13",0.0704312182084391,0.423042513871178,0.575725111307079,0.106875561021006,0.250179243234479,0.409894726158173,0.0922956940579537,0.355058138745113,0.47239232573145,-0.013824077174043,0.869623743316588,0.941155040175116
"TLR5",-0.228642302257653,0.0361849212989476,0.105550732694666,-0.205202479034311,0.0433737306526251,0.134650175881443,-0.133987772444051,0.161993053862572,0.266994948050679,0.0284081550982453,0.774850664114323,0.895305774828657
"PARP9",-0.35049045379042,0.000874470612857438,0.00866622799665128,-0.345416085099534,0.00163237120750102,0.0128757443203907,-0.277545701791398,0.00748650400071848,0.0235246650103877,-0.198803606405959,0.0471178874498674,0.186780138455115
"CD3G",-0.0436595360730879,0.564632281560536,0.709692282351698,-0.0588302221013263,0.467699389544584,0.617452614598084,0.0290334670418768,0.72778699827974,0.799118394417953,0.112772002218132,0.16921838517322,0.398798206521035
"DERL1",0.140605054450988,0.000214982044767639,0.00328429432861418,0.128336979303998,0.00153877742601345,0.0123903640657125,0.00985445335616959,0.829400245153336,0.881152065379058,0.0408988787033325,0.239599471139637,0.476648954875722
"SOD2",0.0363191476250939,0.664640877269478,0.793062916196604,0.227468536201127,0.0157041958897242,0.0670681957058388,0.240438685943815,0.0135720412730047,0.0381497741964824,0.063456535028682,0.445914054977961,0.671913381087649
"RAC2",-0.00144949104181515,0.978233966357993,0.985580708849527,0.0279702779143568,0.592914917044704,0.719502717230072,0.176386204029133,0.00174205145721392,0.00742446631119692,0.0225727367538237,0.655686568669574,0.819830750161119
"CCL23",-0.0364309889472435,0.746485114169496,0.849826559790588,-0.0481291459492698,0.697035344628282,0.788102596736659,-0.244597962489718,0.0368694583466471,0.0858436484998741,-0.0474022879876184,0.694922883098201,0.841967693785125
"LIF",-0.307344051883177,0.00195963399552122,0.0138972209040174,-0.0613866805849002,0.524901328405651,0.665910346821967,0.0456548247042111,0.63993050793749,0.735016764688974,-0.0834729171447993,0.261178445349842,0.500683980028397
"NOD2",-0.250727126076977,0.0282792045006447,0.088501316109305,-0.0895957643001786,0.452049605290047,0.605460096970502,-0.213007474815247,0.0879356113525885,0.170361472620428,-0.31603619661022,0.00815222765860256,0.0656424164593727
"EOMES",-0.0609534669071144,0.446626365636737,0.597304810790999,0.0131809227177035,0.892078152602432,0.925044237835768,0.0626261099791811,0.494652453433377,0.612766580935899,0.171315245289141,0.0626197143938491,0.215133507673091
"MAFB",0.51743840096408,0.000515250298226814,0.00622325750827074,0.671194419374229,2.24047457296885e-05,0.000692754737961968,0.713771820616836,4.23743183927207e-05,0.000454935390521849,0.246062330068714,0.0824320671054602,0.256040152281748
"CCL27",-0.123267620593296,0.188774908533879,0.331643191583383,-0.0234060785484623,0.828711272956457,0.876325326943011,-0.0312605429609988,0.770989358330309,0.838220497875287,-0.00867867300944071,0.920310210222564,0.970531776946851
"SSR1",-0.167665502666983,0.00201384087078734,0.0141518090283511,-0.22066187029322,5.94213083607971e-05,0.00112030905763161,-0.379345098932539,1.03267747745805e-07,7.11287894706128e-06,-0.103703423647524,0.00318055465991307,0.0367040189182767
"NFATC1",0.136926255862463,0.00340358841844801,0.0200997852135044,0.11279738836345,0.0243377288512726,0.0900146622106878,0.195973244152247,0.000128287234572416,0.00100167709418665,0.182907481725841,0.000747109165671122,0.014938895841446
"TRIM21",-0.167189979557036,0.0609408954128404,0.153719431231911,-0.19246063265032,0.0395961511370635,0.124929897261021,-0.126382441854646,0.1645822042048,0.270110496497474,0.0978848834362084,0.241895454211882,0.478222982367735
"IL5",-0.277159897834564,0.00718652757611997,0.0342912704712391,-0.252857271085978,0.0199109504542439,0.0769558235056528,-0.279009759572799,0.0236813165745006,0.0595508918232598,-0.317060541353968,0.027497058835276,0.126644969229297
"IL2RG",-0.110386022700775,0.00960973444513993,0.0419611553587088,-0.0233787097577252,0.572656678812511,0.707130371760496,-0.0409843641556701,0.328368389996825,0.446881629344271,-0.000285630125091878,0.993628521912374,0.994853789814847
"DDAH2",-0.133949237103735,0.0213360781941647,0.0729769400180944,-0.101067220366433,0.078708415270517,0.198875731202515,-0.0458953601899536,0.448732818692641,0.570510639554954,-0.126689975251131,0.0263574843884798,0.124233752635945
"GZMA",-0.0678343955374973,0.47376534951948,0.623885204733489,-0.0997966694708441,0.371400326808707,0.532639058670001,-0.0838267535438511,0.480045690023878,0.597544796116679,0.0391946286183531,0.770338939333684,0.891425149857692
"DTX3L",-0.282734590434097,0.000259285084023531,0.00377219174581364,-0.264576198156199,0.000949355133922322,0.00873632760145184,-0.247889968011546,0.00097950632120567,0.00473223991432489,-0.0865765513775907,0.186884269319502,0.412747257668499
"NAE1",0.0534399513735767,0.377877855170973,0.527255563262026,-0.0192198772407637,0.749363266633542,0.822809382255296,-0.104225563384617,0.114389990355077,0.206115297306467,0.0819231040119797,0.155862961608668,0.378593448319582
"ATG3",-0.219438766162075,0.000812269413447879,0.00848492238642177,-0.277647384799511,5.16297540316775e-05,0.00104220240476104,-0.346303603478014,1.76306742947599e-06,3.67033248619656e-05,-0.141939561595206,0.00249108733095465,0.0323560515150761
"ATF2",-0.0399793375052234,0.138177571487984,0.267690975342249,-0.0448521536375511,0.0759176552856941,0.193677714639741,-0.0285998407590959,0.334928609652538,0.454126674864012,0.0359707422749561,0.107688534651059,0.295188784699534
"RNF31",0.00484045256819853,0.934957373661084,0.968796313458469,0.073545559124019,0.226039126259457,0.388759108003424,0.246553339128269,0.000341167012852653,0.00209303254710397,0.0275780496651383,0.579373401483249,0.772164895425089
"IL20",-0.336015061681845,1.39909496976025e-05,0.000515000196011748,-0.282010811341268,0.000390695377866865,0.00487108914663043,-0.325540175367046,5.83734603651014e-05,0.000564033560777792,-0.221215334687859,0.00675666329133619,0.0593511445932145
"VSIR",-0.114893450703552,0.126434189677202,0.249396536189976,-0.0209256994090779,0.756883285878952,0.826524026883088,0.019239002293777,0.802605554376745,0.861686241018366,-0.0794141003631818,0.273670056518812,0.513463479827772
"GNLY",-0.136581347781941,0.343000548122963,0.495587707848693,-0.0674923138322094,0.690163984471936,0.788102596736659,-0.0747344374485321,0.631462809363677,0.728538435280779,-0.158688968549824,0.390010306318543,0.625472960133265
"IL1RN",-0.0971893389894698,0.453479457916438,0.604378656843804,0.245398766161771,0.196366129663971,0.356316944202465,0.0583781176457906,0.718688046821462,0.793209637260826,-0.0902761116052505,0.393887180220896,0.627783072805676
"ITGAL",-0.0433858102491694,0.217421370930238,0.361433805868977,-0.00455626173551845,0.898469414586209,0.926022476633519,-0.0345022779819916,0.352372446489512,0.469627415752402,0.00491569856602398,0.889809069969124,0.956637567574594
"GZMB",-0.0282371503082562,0.802296776196759,0.891056620689792,-0.0977107330336269,0.40488820903247,0.564943295274548,-0.0671347555107792,0.563520716580591,0.670156175256611,-0.0211932364387226,0.882891831067271,0.950522820912257
"TMPRSS2",-0.139766864325624,0.158300610064892,0.290604292814945,0.0131072124457612,0.896323588795589,0.925044237835768,0.0582344700465813,0.558111679972544,0.667833326035258,-0.0503596161896612,0.626765126753828,0.804360821148106
"SEM1",-0.0198843910483936,0.608874952011701,0.744715724533299,-0.0391919151451659,0.422569681492124,0.578135157156481,0.0162139569670781,0.714168492743038,0.790905794971874,0.0548791148702903,0.22665820630456,0.464739505234548
"IL10RB",0.00285680922802495,0.975025383845992,0.985221727729349,0.0385095409501667,0.620990188125893,0.743073398485009,0.368230850671661,0.000400173389961959,0.00234532539449619,0.0766887913442141,0.282245612971012,0.520772240396411
"CCR6",0.162633221997147,0.258082249724998,0.40140357955216,0.100595007373871,0.640218866892053,0.756711290684338,0.194275609077352,0.318809097313482,0.436949347913691,0.201183361131659,0.322167730247066,0.561824215695109
"DEFB103A.B",-0.0578421404741228,0.592389611447446,0.735897448942635,-0.00183995813830897,0.98722624120328,0.991072577207968,-0.113532376049925,0.30566758506505,0.424904899140074,-0.0479073412345285,0.641548802889981,0.813375497322866
"NOS2",-0.156041507749251,0.0473545041594186,0.126224247293899,-0.0893622742734633,0.315039119588197,0.474358392597346,-0.171632398386561,0.0853374885241895,0.167002224377718,-0.125323241902755,0.157706455832996,0.378593448319582
"SMAD4",0.202115978595415,7.32196628157203e-05,0.00157218887101533,0.116412721420967,0.010987101605091,0.0523704891071007,0.289096406623705,3.03333224870156e-09,7.81588609415434e-07,0.169491210671964,5.10741577796633e-05,0.00457198619834242
"CD36",-0.100438811861383,0.254690478731637,0.39843782738113,-0.0823503697742204,0.26554377626849,0.424101940197402,-0.135199098020916,0.110180457503832,0.200398808589322,-0.0935593296027754,0.269554852220215,0.510142094038727
"RELA",-0.0978048254960615,0.0726900140557349,0.171309088003302,-0.0197161029343332,0.729063780580369,0.809277202991973,-0.155265738423267,0.0139107760665025,0.0389602532587191,-0.158566847744609,0.00129735467140977,0.0218011991521685
"GUCY1A1",-0.115970937263383,0.229701495505867,0.372711016314088,-0.0400482884715798,0.669362684249457,0.77226470884303,-0.109408709864079,0.287365058109626,0.406093583032434,-0.0937819077681828,0.360063086464891,0.598556485671744
"CAP1",-0.11438589933427,0.0194960691637064,0.0678849615475003,-0.122508870328893,0.0354108189998478,0.117478811531684,-0.182293858807973,0.000894039577054013,0.00445866189072743,-0.0859285645037929,0.0574825302002095,0.204252881035408
"RB1CC1",-0.0827879883826438,0.0836792563801388,0.190247250534845,-0.102346117373155,0.0824516113163143,0.20362650334668,-0.143087759809119,0.0260058751172444,0.0640208326930889,-0.0645375471479963,0.177089360910141,0.402279951553518
"HCST",-0.00183517309437167,0.96895679487604,0.982944360156402,0.0931022813739594,0.0360236770397804,0.118494903624469,0.137388887531413,0.0108819187807034,0.0321058138071899,0.0106683757675642,0.819801727482085,0.918726771371437
"RAB7A",-0.312878805931855,7.03268253486888e-05,0.00155321817127247,-0.371711446077931,3.03304952582757e-05,0.00083210481883085,-0.555085345242182,1.03933722962801e-07,7.11287894706128e-06,-0.224478023130225,0.00010537269061132,0.00474970502972473
"BNIP3",0.051752300111906,0.351286801157111,0.503793501473927,0.0274984572009808,0.62804042157599,0.750348138915363,0.0712285228878124,0.283977725353754,0.402779415960462,0.180680143080057,0.000678900430284604,0.014199449328139
"CCL28",-0.0227978489384116,0.710692958468338,0.827357917012086,0.00387495506189789,0.945621301279738,0.95676081922675,-0.0848231832418405,0.151169331031985,0.255706512632387,-0.121066201825916,0.0739645654416053,0.241243076313759
"BCL6",-0.106830470985587,0.247496307813324,0.391236494764211,-0.127840328627222,0.172316222058946,0.324088660952714,0.151348168376844,0.0992556132519794,0.185773823350557,0.0256597333912121,0.767813993519957,0.891094771078027
"CD209",-0.0221249437923267,0.811360177411428,0.897255246264712,0.0230422783956664,0.805550030532776,0.863647952291035,0.00915077340257713,0.921388500342142,0.950140550279586,-0.142523155908777,0.173209183932362,0.402074171710859
"MEFV",-0.133111289197019,0.0941073616383957,0.206661904961591,-0.117384562174302,0.118646011127882,0.249900181476438,0.0306649228469634,0.701283204535523,0.784114339312148,-0.0407940004826862,0.566108913708024,0.761917601844423
"CXCL6",-0.243859089276038,0.00718209472280856,0.0342912704712391,-0.115062945588122,0.242350904735227,0.407254889913763,-0.222851960369517,0.0344898869946972,0.0822860575521633,-0.212808959606818,0.0363571107097089,0.153758147150613
"ULK1",0.0130504452705653,0.874886738643498,0.935390662477765,0.100764271142423,0.229229481058909,0.392022984200303,0.252312865687645,0.00308697787332149,0.011754846778707,0.125150563685883,0.106103092127457,0.29256644836879
"VAMP3",-0.0459136088353056,0.379830756866381,0.529025540644527,0.0397823917300996,0.499303818729902,0.646649452806987,-0.105464314093275,0.121510270266601,0.216422670313555,-0.11780911444902,0.0891749902934183,0.267179331382994
"AGT",-0.18110017658109,0.00417350846466605,0.0233776959651222,-0.179379132635055,0.0320068964622411,0.111103454833888,-0.131439652326821,0.067544789615853,0.138127307865223,-0.0673397953278332,0.343754151171154,0.580178949465724
"FPR1",-0.273509087307223,0.00357439034334541,0.0209318464803485,-0.124693496578588,0.177568186002307,0.329952422547557,-0.310870342008325,0.00325525906864607,0.0122747085856752,-0.12460421172128,0.158279079274593,0.378791728418764
"TOLLIP",0.104104201726973,0.0132960851796588,0.0527070453532116,0.0321769243028109,0.456588871266075,0.608044479753323,0.112566141498763,0.00887971688691874,0.0274901509726505,0.150790312035933,0.00138700144581369,0.0223365024502912
"CD2",-0.128007188237859,0.0680967781299161,0.166578511058307,-0.121623882761216,0.121656723633866,0.252797439163921,-0.0729341945891896,0.397030122654523,0.515805520692347,0.119943934361236,0.0980291583285681,0.281697172446034
"IL37",-0.226319848702701,0.00327433167221389,0.0197738936142292,-0.258746700047409,0.00762051871322105,0.0398017632791883,-0.350973652402313,0.000251813740917614,0.00166369249341296,-0.213112433195425,0.00332934464532794,0.0374418904284027
"CTSS",-0.284480219341671,0.000165988639611078,0.00285131596487473,-0.267119165853608,0.000360627215397916,0.00456991536889491,-0.444133983952277,2.02154964705056e-07,8.30214072615132e-06,-0.212090279499264,0.000234089376739113,0.00723804352877338
"MAPK8",-0.0393725389243881,0.293984260063107,0.446463326186211,-0.102791350317649,0.02832892835286,0.101852379612841,-0.179725090987723,0.00120059370502794,0.00557010791084578,0.0248585101006286,0.553737822563122,0.750946204984725
"TRIM5",-0.180185273714111,0.0116435133802299,0.0476213536662313,-0.221802127252559,0.00181465378847021,0.0140272737848747,-0.20376986085659,0.00320237948768293,0.0121345065881319,-0.0271084849475406,0.671619883058115,0.823154736364318
"ACVR1",-0.0495287204861536,0.310584913917954,0.461696420112652,-0.0782314676943239,0.130294794694877,0.263659362039634,-0.11496698082082,0.022777879654008,0.0577288556476989,-0.0345500167184102,0.414560406454795,0.64656340349721
"ISG15",-0.189869577865032,0.324080256577673,0.477169596827698,-0.139539733972295,0.464178962026633,0.615455124608211,0.190639671661935,0.426005076337909,0.54792333445791,-0.23121303294812,0.313054506360919,0.55249117218491
"IFNA5",-0.130450699920613,0.134661768586163,0.262862492719959,-0.135502134921687,0.198791179480673,0.358194829227413,-0.159930526001044,0.135861220775296,0.235472474572431,-0.0962129037185687,0.282955162957947,0.520772240396411
"NKG7",-0.0277280806189981,0.797242579356393,0.887932600049769,0.00266300534968409,0.982081709506096,0.987190066902746,0.00973934358047765,0.93028615261839,0.954725960805355,0.00962732001047998,0.942696365877272,0.977110534678441
"CCL5",0.00469934877427647,0.961171963529005,0.977613062905159,0.10417422881014,0.377563043561268,0.538480134082768,0.0169747664706034,0.870121173182724,0.911387082480008,0.00895490971853413,0.942981188706491,0.977110534678441
"AHR",-0.313877320569836,6.39851876713561e-05,0.00145472206088112,-0.154819894774174,0.0456189654259445,0.137547102069072,-0.337219431155385,7.74644673035523e-05,0.000695341198242013,-0.283948898119709,0.000432335663352966,0.0123776099174757
"IL17D",-0.354544476505878,0.000790752849713027,0.00843578954491365,-0.287703238114357,0.0122668934659053,0.0554748305832606,-0.274759157164275,0.00984505725615151,0.0299615325157682,-0.253201696247529,0.0160855340851559,0.0927294768727108
"IL36G",-0.297093103659054,0.0500133388185501,0.131497656145371,-0.358302091212534,0.0787270035549412,0.198875731202515,-0.449779042323586,0.0329283557986644,0.0794765000601491,-0.394176826788085,0.0265619304789707,0.124438619759057
"CCL8",-0.241764559641401,0.00517983433325635,0.0268725633530682,-0.215980101271256,0.00725864741284998,0.0381696221097485,-0.279467110645007,0.00139509801163866,0.00619776300572808,-0.160303590657744,0.0366039972190871,0.153776575273665
"IL22RA1",-0.351548871662319,2.04614700010934e-05,0.000659029846285217,-0.227176946103144,0.0149530203244797,0.0645736576023619,-0.295986821160545,0.00133405764128066,0.00603056465912249,-0.186376393817412,0.016965725537879,0.0936394264002565
"CCL1",-0.233862658893558,0.0160828512212574,0.0603497281263688,-0.278554051510215,0.00282581944604052,0.01983997589706,-0.290531197287424,0.00333837107317642,0.0125269943668222,-0.184024806254781,0.0172802879972675,0.0936394264002565
"MAP3K3",-0.180789995491773,0.000205165263513222,0.00328429432861418,-0.136728562821896,0.00553165430645125,0.0309852810064262,-0.196814680266228,0.000125552126260826,0.000990324424485902,-0.0983478867299944,0.016843168935977,0.0936394264002565
"CYSTM1",-0.0569291461265771,0.520992017596191,0.67009455840575,0.0107688289519593,0.9076100863994,0.930480897595141,0.0339851412772559,0.688253860054813,0.775746398062459,-0.046638187041689,0.592129564546588,0.778428832303592
"XAF1",-0.38601709314567,0.00511839372520391,0.0268725633530682,-0.357562094705868,0.013204637230289,0.0583267690229337,-0.303319027853767,0.0397518514538083,0.0909117786206919,-0.0826880347174924,0.571551880420832,0.76437647675658
"NOX1",-0.205268570904017,0.0177542987097092,0.0647361929368171,-0.236463621637849,0.0116411957179604,0.0542087005420687,-0.328009067491087,0.000330789324985376,0.00204840729136882,-0.19785425043208,0.0136952582445008,0.0843440092836781
"PSAP",-0.245453824072539,0.0064418285992649,0.0319668401371758,-0.249430612911905,0.00461312389898742,0.0284682117143682,-0.544987396776821,1.28823163336168e-07,7.11287894706128e-06,-0.182851868593941,0.00570296741068857,0.051756811619269
"CD22",0.266058655017558,0.0212532018857192,0.0729769400180944,0.267832166753353,0.039586226784884,0.124929897261021,0.379269734889731,0.00227705671689506,0.00921552273382137,0.12468053297757,0.283902398937988,0.521274475959773
"LTB",-0.00963632840111661,0.860556598329233,0.929064595682258,-0.0208625114508111,0.699532169949499,0.788102596736659,0.148919045088233,0.0245213863772651,0.0608548904844216,0.0561237069058131,0.304072168622231,0.545307016182941
"IFNA4.7.10.17.21",-0.27891133246305,0.023382217612164,0.0779071302336326,-0.276829311444043,0.0408431530007502,0.128340476705609,-0.365470747897941,0.00688198182796482,0.021802344069741,-0.332262180660067,0.00200765932479633,0.0292815218503314
"SMAD5",-0.0667579611749074,0.196301462565474,0.337976988890796,-0.172651619171065,0.00326458454401134,0.022136174144919,-0.240988853168212,1.02832839745214e-05,0.000152864971390482,-0.0815303756638714,0.134125368755947,0.342174620621607
"RBPJ",-0.247101504778688,0.00153427026414809,0.0121496650762535,-0.325885052683537,4.13663227025316e-05,0.000968974771183543,-0.474787369953642,2.56861964928377e-07,9.09127650880668e-06,-0.181948030259866,0.00318133152331764,0.0367040189182767
"GADD45B",-0.210690007950122,0.0719260215735427,0.170026956196784,0.255752367225791,0.0863400119500087,0.207915355879616,0.193850968911833,0.186289196164614,0.298758399658187,-0.236495454202554,0.0549268925051767,0.203897041830981
"AKT1",0.000724955150447258,0.987869943928036,0.989149568207736,-0.0306829255067331,0.520109959239492,0.663440591571168,0.0712513156292564,0.222571933845361,0.340991562491817,-0.0828600782543665,0.0571866867027997,0.204252881035408
"HK3",-0.0592069195814329,0.420092742866857,0.574746354400142,-0.0729269271220064,0.328727463677841,0.485862962567823,-0.0662447641352903,0.336617626264318,0.454764911859552,-0.0578357361536078,0.392385798300221,0.627783072805676
"DEFA4",-0.332398467108866,0.0730601185102019,0.171657968414547,-0.315169508461188,0.160144620966589,0.308638817255274,-0.150086268289568,0.518292817069881,0.633924600625028,0.115249370793363,0.583219816080346,0.772241648151732
"SELE",-0.17510675855433,0.187320670772943,0.329837992044384,-0.185437203590008,0.152196094707031,0.300121380634018,-0.186651519795802,0.107491924101938,0.197366406961515,-0.196146768801105,0.0736457452586067,0.241221021546199
"CCL18",0.297720371366882,0.248966075251797,0.391339184326887,0.997620187296539,0.00534077811298976,0.0303560403039786,0.919192711366283,0.00115319430308185,0.00543602823227101,0.630848543797473,0.0181234004254341,0.0951546579632247
"STAT2",-0.150187578297135,0.0315225049616584,0.0952313284233152,-0.173733615210653,0.0190719896424317,0.0752175918040802,-0.119579470021938,0.119733035896402,0.21374973844785,-0.0656096074570162,0.341468591832778,0.578849169927056
"IRF4",0.134788064968838,0.069104550523976,0.167360198397791,0.0285545093608873,0.730088318893306,0.809277202991973,0.014722220065928,0.836476462117099,0.885095282695408,0.0802136455829047,0.224987069035762,0.46275922796455
"PFKFB3",0.504195785552103,1.97619755946722e-05,0.000659029846285217,0.623747462413569,1.73409311087475e-05,0.000582806075959208,0.688163895464232,9.87231786028772e-07,2.38478178312575e-05,0.244159255025281,0.0275243917600542,0.126644969229297
"F5",-0.269901083987351,0.0109599525250433,0.045548619902465,-0.274686962503695,0.0330629334933977,0.113086936240692,-0.390261479031284,0.00172990236572229,0.00742446631119692,-0.137407623190348,0.197447690314902,0.424321801884137
