"gene","CCD/HD log2 fold-change","CCD/HD p-value","CCD/HD FDR","0-90d CCD/HD log2 fold-change","0-90d CCD/HD p-value","0-90d CCD/HD FDR","90-120d CCD/HD log2 fold-change","90-120d CCD/HD p-value","90-120d CCD/HD FDR","120-150d CCD/HD log2 fold-change","120-150d CCD/HD p-value","120-150d CCD/HD FDR","150-360d CCD/HD log2 fold-change","150-360d CCD/HD p-value","150-360d CCD/HD FDR","time log2 fold-change","time p-value","time FDR","moderate/mild log2 fold change","moderate/mild p-value","moderate/mild fdr","severe/mild log2 fold change","severe/mild p-value","severe/mild fdr","MILD/healthy log2 fold change","MILD/healthy p-value","MILD/healthy FDR","MODERATE/healthy log2 fold change","MODERATE/healthy p-value","MODERATE/healthy FDR","SEVERE/healthy log2 fold change","SEVERE/healthy p-value","SEVERE/healthy FDR","sex M/F log2 fold-change","sex p-value","sex FDR","Age log2 fold change per year","Age p-value","Age FDR","Race p-value","Race FDR","neutralizing ab > 0 log2 fold-change","neutralizing ab > 0 p-value","neutralizing ab > 0 FDR","ortho ab > 12 log2 fold-change","ortho ab > 12 p-value","ortho ab > 12 FDR","TCR log2 fold-change","TCR p-value","TCR FDR"
"XCL1.2",0.127233035573367,0.145104086224349,0.25186279493013,0.124369307223503,0.219776706029598,0.363007251625811,0.224415099536031,0.0580965386783275,0.158135219998267,0.133481068211618,0.1788770003988,0.289878241736421,0.0472953437845757,0.661945778474017,0.820006549295537,-0.000434903602546445,0.49986373805549,0.673152543178137,-0.0828803627750935,0.592095343569981,0.996217677044312,-0.311882881762674,0.258651904459962,0.999207297401817,0.148225801942821,0.0744394324545642,0.155592596211537,0.117226589744497,0.173368836857958,0.292244012697386,0.117965524353942,0.176359138424652,0.290054497877141,-0.20717149021459,0.000191094149797863,0.00171762532318312,-0.0032624871745211,0.0865597258091511,0.298708339511044,0.0559032877625879,0.102158963216266,0.182229670924224,0.00967492457025699,0.325161595339507,0.0643290174452845,0.352352473853384,0.998800064188085,-0.913415763013069,0.00920186091754887,0.0389665886680686
"RGMA",-0.061528541362591,0.55067441541493,0.671405872422304,-0.029095079366093,0.797025149816258,0.887932600049769,-0.136829636244731,0.268713508829632,0.425850399312698,-0.0684252381976229,0.503501872905199,0.619756286235221,-0.132754797425239,0.172793555902382,0.402074171710859,-0.000756560151993978,0.355064104771513,0.543494164333424,0.114757426879787,0.564623120406669,0.996217677044312,-0.0536010563502471,0.879937432740072,0.999207297401817,-0.0873911123803957,0.354629940611543,0.484326756347566,-0.0556600606586274,0.578704511430771,0.686732753893501,-0.0726653857342381,0.477536961054469,0.604150688862691,0.0208758201460108,0.732373082017169,0.826458967006235,0.00223406193928292,0.280945887477853,0.58658895545441,0.664758594580108,0.716678373236295,0.10012105966413,0.262400522356259,0.776388552435386,0.0414539974864217,0.578832106103933,0.998800064188085,0.0713913360477024,0.867430280935584,0.945731462853605
"CXCL1",0.195395035380854,0.0678851090462242,0.145764414702031,0.16305886979967,0.142257275487748,0.271518207288961,0.260723053192342,0.0395130135667604,0.124929897261021,0.206021101919619,0.122913303567203,0.218418353235513,0.29313808853714,0.0114274396308636,0.0750573454763565,0.0015363830313285,0.0447612215770114,0.123497949433752,0.182352197294029,0.360212698419952,0.996217677044312,0.345600868273892,0.330596062322134,0.999207297401817,0.222420072100615,0.0230820529971228,0.0634961813764268,0.210806546472861,0.0475569345098025,0.111398516291144,0.182809917347214,0.0840968210993452,0.168447560006555,-0.0403968076684833,0.538241475298459,0.667468209401865,0.00131699701236604,0.554762889794265,0.789745329301965,0.000890806343646873,0.00559831954178075,-0.0748682121132581,0.395779576096037,0.816736142968119,0.0223481590238081,0.790817103225171,0.998858857504995,1.52217452400378,0.000245404789619675,0.00225830836161915
"BPI",0.00548100264138816,0.969025626249526,0.97694390981334,-0.0912535943647301,0.55290133260836,0.699497103283572,0.00974750520552506,0.95661466634963,0.965356575833243,0.132994635442875,0.463200619258702,0.585055684129047,0.194325810953022,0.28559238016353,0.521898132071888,0.000676580402669839,0.397041121971545,0.580175401293014,-0.169442196492123,0.492321396725093,0.996217677044312,0.483154314995632,0.27249377231199,0.999207297401817,-0.0268589152193768,0.837072329786522,0.896108943332406,0.0396741885915252,0.776058362661399,0.858917350899232,0.017728310106925,0.899537104690516,0.939651597196985,0.411604422208391,4.97129428816913e-06,0.000101126591704072,0.0123159526433878,6.17558974512106e-05,0.00144658511302381,0.00874046941515806,0.026599932511485,-0.0203167911586189,0.813431649264351,0.957338429537803,0.0985491760683342,0.349686491836839,0.998800064188085,-0.18128128204264,0.689615615554274,0.825463109293459
"AKT2",-0.0305253790986982,0.275483629130793,0.405687109676672,-0.0105396726770006,0.721214458283731,0.837085249629615,0.0133283249278094,0.657239252008654,0.764240469180686,-0.0828440115564976,0.0219445976438363,0.0561694502605478,-0.00255729044868516,0.926200378334678,0.970994060923105,1.54760061477286e-05,0.948453908226352,0.981033580906878,-0.121919279791064,0.0233645626821646,0.839285857824533,-0.00957676761816415,0.919706339308319,0.999207297401817,-0.0277753466935284,0.303232488148021,0.427734878354782,-0.0267139527101107,0.338067093956078,0.470508255964038,-0.029062188961893,0.298508906371647,0.426026039129128,-0.0256324324247607,0.154666075740803,0.257694236502454,-0.00107128629567536,0.0796922007883821,0.284401474618749,0.4727289072209,0.543778936431184,0.0531622641539297,0.0525181127493135,0.63339734537278,-0.00299067735332155,0.8894109649279,0.99915309616834,0.189774014278759,0.115251988528159,0.281040337956678
"PELI1",-0.170062692267058,0.036003755994136,0.0883520742332289,-0.155308424179882,0.0621678487225942,0.155520217030956,-0.10745207690607,0.284970715991649,0.440811974967736,-0.201605940778508,0.0467380795874129,0.10263788500304,-0.33136844021439,0.000110871220425787,0.00474970502972473,-0.00154807750174568,0.0148520338900157,0.0557311757135053,0.0121658224581139,0.936619946203105,0.996217677044312,-0.041186175914149,0.879926686064725,0.999207297401817,-0.225137702798645,0.00312487593396734,0.0134945759606523,-0.146437795521713,0.0698896987848467,0.148419607584304,-0.178508085934878,0.0262333675655883,0.0670081481382909,-0.0491083302417826,0.331368596519623,0.464036096213167,0.00199405377627714,0.245468784458804,0.554816872475602,0.362441037986134,0.442601773085753,-0.123908527151907,0.0875701208766063,0.656442068479941,0.0351261748133519,0.591592423698219,0.998800064188085,0.208132735720855,0.545776840126966,0.73499215578074
"IL6R",-0.198536647816686,0.00374393737742621,0.0154762758970613,-0.179887433810677,0.00925949131466914,0.0409004959213671,-0.216000729756072,0.009842160107849,0.0481518339453625,-0.128092342514657,0.131200435674439,0.231020357121507,0.0056795155440091,0.939933579001611,0.976570774957319,0.002260432610194,6.88943441384329e-05,0.00143933318970294,-0.100440566026599,0.434161778052264,0.996217677044312,0.143456211378578,0.530617179801679,0.999207297401817,-0.150089017488097,0.0251020838897577,0.0676094454591731,-0.196290314368295,0.00477804102150809,0.0194390826822408,-0.197260212906627,0.00365613823628841,0.0146434966665852,-0.0996455268924717,0.0254209442200491,0.0706848556909998,0.000181087131588855,0.905219391840487,0.964696935171705,0.0121461481382341,0.0343918406991024,-0.0221284699457667,0.728714774585305,0.923436919269575,0.0133742538185322,0.798651588026988,0.99915309616834,-0.100099328224553,0.741890419865458,0.859792045811093
"TNFSF10",-0.0847966066659453,0.450625535194534,0.578627140706603,-0.148587035198217,0.229991144607788,0.372711016314088,-0.204462958792742,0.0999279593732422,0.226149871397684,0.0486135720086347,0.70194970608539,0.784114339312148,0.117636557066482,0.270579894638911,0.510142094038727,0.00330819816873537,0.000109764865145105,0.00176767168244096,0.248581524861409,0.257348253707106,0.996217677044312,-0.0847198620347309,0.828152453102161,0.999207297401817,-0.0550484591679079,0.607464928679914,0.722415984414728,-0.0927670107242479,0.408869870513464,0.543052250699155,-0.0914198952507702,0.412192890876364,0.536758866876005,-0.254771265069638,0.000332809779902816,0.00255290834921156,0.000921619450028101,0.705330886349373,0.882234263993633,0.0266574477083415,0.0613279972575832,-0.113162330369149,0.283285373662383,0.778932717908696,-0.00174239849420732,0.985427565590507,0.99915309616834,-0.699455536112243,0.146233011272258,0.326699762177617
"TRIM25",0.0374242172123239,0.621026103293642,0.740822805317878,-0.0074403146078735,0.932162232506815,0.968496513074957,-0.0517579788202047,0.559251223811441,0.699446295885194,0.166859713001896,0.0516298599516777,0.110860782618463,0.0158322303740266,0.84768398238542,0.931033947005068,0.00117888623962772,0.0365597439886811,0.106243165801694,0.0994432007697809,0.48395201351479,0.996217677044312,0.185214266987838,0.464459979537002,0.999207297401817,0.0173206860828677,0.806494673133636,0.869484494187309,0.0515532657864853,0.497834569508279,0.620687293919193,0.0483098755281765,0.520539078947138,0.644647420334714,-0.129647650652249,0.00592250456050638,0.0223321757330314,0.00235536521579891,0.142863537932956,0.407503744731273,0.376837072305194,0.456575324281999,0.0200305765247675,0.757301446629353,0.936328436001341,0.0897029747265996,0.138614710890352,0.998800064188085,-0.103566476777941,0.736991458573836,0.855396993209572
"RASGRP4",0.0323583504074779,0.67421899943503,0.779030323711925,-0.0399988362690958,0.644964090313931,0.777780408444101,-0.0194773175898167,0.818958927159227,0.869093313652663,0.224822088750805,0.00784868060395263,0.02456287492654,0.0620731797997358,0.398553177968446,0.633912770719359,0.00199714691240262,0.000658385493443779,0.00620648763941513,0.0686305272615169,0.643029481862684,0.996217677044312,0.0675290806979123,0.79797460683822,0.999207297401817,0.0321425856460641,0.657348448240006,0.761814618425075,0.0490440058371432,0.520303494450381,0.637392394944761,0.0338713457834925,0.656793426685257,0.762060145674718,-0.0580160544056663,0.222874843160838,0.348789307218035,0.00342687033254373,0.0336152964132772,0.159574662867933,0.581609408575146,0.641346751538641,-0.0592654660777061,0.393479449045582,0.816736142968119,0.0365418113986867,0.548708663007972,0.998800064188085,-0.148000616263743,0.647090370636527,0.795231886330739
"TNFRSF18",0.00881531150572299,0.910077393586342,0.945550840379359,-0.00979467432215037,0.917315005633897,0.95908476663109,0.037110574757251,0.675927142085591,0.77867612642647,0.0389793513591546,0.682295569988992,0.774113452563704,-0.0575553641216798,0.469749329297389,0.690335040963653,-0.000881079188020807,0.172691393031155,0.33456384753211,0.0686668861552512,0.633709821240408,0.996217677044312,-0.369459190648704,0.151468840143894,0.999207297401817,-0.0121209992637706,0.872534347868039,0.915263966054867,0.0212515099396159,0.783819354131527,0.861579116422771,-0.00887542416743858,0.909755556272726,0.946488620456012,0.011701440700323,0.813570817294207,0.878338326492209,-0.000300654204260042,0.858443254728273,0.946614749667987,0.22940468371356,0.301581327398949,0.0652945870130824,0.344831733763293,0.801896105442923,0.0239661164506033,0.70172966126396,0.998800064188085,-0.134087957146298,0.697563082972502,0.828289190687779
"MGAM",0.0627541947282987,0.588012684783926,0.707996581523326,0.0128260090889282,0.918563707398973,0.95908476663109,0.0163425522070248,0.912551222277837,0.933071553995725,0.186705056727982,0.152473051083288,0.256779234177301,0.15374161588877,0.256252295374595,0.496607458763022,0.00186741838388154,0.0157260075048889,0.0578866847679957,-0.0524479455055221,0.802007329568858,0.996217677044312,0.331500872180544,0.374377954199926,0.999207297401817,0.0601234140829774,0.567292542765009,0.68949235150527,0.0834450676924289,0.465527342174382,0.592711531067954,0.0762205632491099,0.505725858009724,0.630172393782015,-0.0459427529204061,0.501896573249096,0.638102057765709,0.00129086719266431,0.578670209337154,0.807422512306173,0.88549351697993,0.900640116612481,-0.0748396739342809,0.39929268377596,0.816736142968119,0.0832817471867284,0.345400079414501,0.998800064188085,-0.50122194476204,0.248774097708738,0.471329356688368
"LAT",0.0731824455277649,0.249842843125858,0.379427343293298,0.0217425763101861,0.771521932701785,0.870637159092672,0.0271916888810391,0.690517120114312,0.788102596736659,0.135059562966948,0.0639425005237198,0.131806807746228,0.177459064344719,0.0101151513693623,0.0723982593381206,0.00112137643216097,0.0161389976188615,0.0591253325089096,0.0531250487541296,0.656639825793196,0.996217677044312,-0.0816196687531097,0.701491870354818,0.999207297401817,0.0958651934418479,0.10299068158174,0.199518971143609,0.0633751992849746,0.309845540546546,0.443538153412,0.0788165465076858,0.210208665217817,0.328131551624811,-0.0891375586879557,0.0237069486539996,0.0676216653488624,-0.00467539888842321,0.000443141700043671,0.00622815516606833,0.00210822851292211,0.0101563885320322,0.136647943672084,0.0149914368579294,0.406562149630447,0.0690789263592496,0.174348730048051,0.998800064188085,-0.810879215489325,0.00123035701737785,0.00834268398625505
"IL13RA2",-0.179289434523236,0.143195067426463,0.249763318629667,-0.136818271977889,0.306823169362116,0.458751083011442,-0.161430437654472,0.277175557444455,0.43371802814689,-0.113084515904087,0.366655108650785,0.482835432686639,-0.258250979618,0.028464945050207,0.129506934859807,-0.000387123250648295,0.694086139645273,0.820373789336905,0.0994889362676377,0.674333271779998,0.996217677044312,-0.106854394035051,0.800029340346747,0.999207297401817,-0.181224729517987,0.109665019940804,0.209199145395143,-0.175053575455846,0.144473545810962,0.25555618057637,-0.199979192471445,0.101578595732714,0.19563838820892,-0.0392488040503634,0.594925889221342,0.710667835012587,0.00238536221706388,0.34123721075896,0.638534805063912,0.795179582476548,0.825065526515935,0.143196271010375,0.190920373239289,0.740568209357258,0.0379083237611099,0.68506621630588,0.998800064188085,0.65631203305737,0.209324898112352,0.418108905015112
"IFNK",-0.0972817342990177,0.268529070105905,0.398744640129993,-0.117841773935402,0.237673195133558,0.383335095281946,-0.0965189768310444,0.343628648636278,0.50146235951915,-0.138362965495632,0.157902640550772,0.262491916442466,-0.143068014635379,0.114674326530717,0.309941448979876,-0.000313062001138843,0.667611642079179,0.810147251691061,0.101126679669196,0.546757856747626,0.996217677044312,-0.241689672352087,0.419189950270719,0.999207297401817,-0.107960607469023,0.203142822462117,0.320468166863708,-0.10467403770189,0.221088023112316,0.348765434582915,-0.106648892218078,0.221808863511533,0.342232038911009,0.0288500196345027,0.600948863772919,0.712474649841206,0.00243859145646537,0.19260212046442,0.475659549900949,0.106796275832776,0.166241660722374,0.00575667284918248,0.944447948385209,0.98523382469874,0.00562273913701353,0.932687251399018,0.99915309616834,0.692007360687758,0.0699886671383366,0.187851526728938
"ALOX5",-0.174049546878674,0.00573689776561369,0.0215272911301912,-0.181242624004296,0.0080994487767202,0.0377161078578597,-0.183708629625554,0.0230716867350164,0.0865748244959598,-0.137963094213556,0.0559185802228687,0.117920953133062,-0.0707733466312529,0.263059734775915,0.500850184684193,0.00125540537435137,0.0107279667425172,0.0445271766996882,-0.100016872264106,0.399391017217076,0.996217677044312,0.122412460944178,0.562490664369359,0.999207297401817,-0.168441322243075,0.0050776346489154,0.0201282645313415,-0.16504165387689,0.00855032680617424,0.0300427391871486,-0.171249277939635,0.00582730645248537,0.0214500375608152,-0.0746776681699235,0.0590613338380597,0.125424206200055,0.000811589424150973,0.546959057237928,0.788053537029536,0.0137189589357703,0.0372096675696506,-0.0332645450061574,0.553227900882645,0.85124007716088,0.0537073560083401,0.284674319928689,0.998800064188085,-0.18662585884648,0.488068895683719,0.697259072059391
"PTPRC",-0.0555335705612187,0.102806370871228,0.201188163755592,-0.068391834763189,0.0676047498036741,0.165899909835683,-0.0807641130023316,0.0621669721872582,0.165707136209485,-0.0560197487937815,0.223409782328756,0.341295971818436,0.00322249371732356,0.934906429500699,0.972655006734913,0.000752802128454462,0.0110464820432631,0.0454198437204381,-0.0351832116912684,0.580760799308063,0.996217677044312,0.0354878457117082,0.754504401595232,0.999207297401817,-0.0565649126097789,0.10493705969114,0.201281258415015,-0.0545931545894921,0.11646672453167,0.218805059016667,-0.0586399961558612,0.0827998976735823,0.167113109403862,-0.0273988006933842,0.240846549749488,0.368662144468028,-0.000364521093596575,0.646311466568026,0.845025961557699,0.0341053098861884,0.0716396862554991,-0.062212762681913,0.0546646847927217,0.63339734537278,0.0017377029944779,0.952521010632684,0.99915309616834,-0.292953650481091,0.0668637820856902,0.182634994884235
"TRAF3",0.109289597000326,0.00688939061758808,0.024769762546026,0.0868242586067052,0.0358190477382422,0.105278037648902,0.135326070049456,0.0262615116788476,0.0957554175837227,0.14434317418597,0.00115331000011959,0.00543602823227101,0.0351569145314026,0.393256373897903,0.627783072805676,-0.000535626408438775,0.146713854773133,0.301621834413915,-0.0472473511054378,0.541851901058788,0.996217677044312,0.21210381677684,0.125596561199658,0.999207297401817,0.102464261464255,0.0152205557996752,0.0450785043415666,0.113017521559765,0.00459218202570614,0.0187817815125442,0.117009641340227,0.00404196534730676,0.0159410163952455,-0.0038597270406285,0.889727189075381,0.933187404552604,0.000734068342753045,0.437401625943749,0.706581912195896,0.0403183723994369,0.0803250048060946,0.016109622810006,0.673992887195697,0.901378030799782,0.00240831836483489,0.94540426936473,0.99915309616834,0.72820656901709,0.000152986189717922,0.00164247673127713
"UBE2N",0.108663516374408,0.00121610931695505,0.00628590491003289,0.11942221823331,0.0009866079137218,0.00926266263425625,0.148779268840976,0.000141947630280224,0.00223929628993088,0.0366671269164439,0.360134321457374,0.477360904044601,0.0900086594791069,0.0142200374822035,0.0865518816830181,-0.000639424774461135,0.0178795877242354,0.0637102475298669,-0.095201330408485,0.129544803604784,0.996217677044312,-0.0847658414111659,0.447500386105116,0.999207297401817,0.107907326943266,0.000904517631045786,0.00533734449464422,0.102109465790356,0.00206696768072697,0.00998603760751216,0.10397995476931,0.00249816380224756,0.011162315717557,-0.0536266909531598,0.0154750863562731,0.0474692133071395,-0.00179603615366618,0.0170084548970013,0.0981159375774776,0.0118412864541799,0.0340271911861749,-0.0289977839060854,0.362168067009932,0.802170941938731,-0.0370087089699636,0.17117758128623,0.998800064188085,0.307114288999814,0.0347517458050074,0.113346411423083
"IL2RA",-0.138222879519694,0.0313234468658702,0.0791275308082276,-0.151409592042878,0.0444165358467599,0.12261737314821,-0.166373218305167,0.0474336849762167,0.140406232457568,-0.138253805729364,0.103905305615869,0.192150242203509,-0.0503991185860137,0.520671595827445,0.722424172258851,0.000678564665929346,0.172289526733187,0.33456384753211,-0.13969233564727,0.22144982064255,0.996217677044312,0.010879343734199,0.957279111352341,0.999207297401817,-0.122129433092113,0.0535035687320111,0.123827121646241,-0.147970219439901,0.0204420383061764,0.0587423628649604,-0.154836133187758,0.0171484146794548,0.0490952761008094,-0.155176138979046,0.00033356241044032,0.00255290834921156,0.00318508402995273,0.0313071837538743,0.155131109241954,0.154375620020954,0.220985841252218,0.0193758211330572,0.728376961615488,0.923436919269575,-0.0351609985136947,0.511394821366518,0.998800064188085,-0.269920976702096,0.302768779978503,0.52593318409749
"CCL14",-0.123058479831477,0.283597963243323,0.411296858512361,-0.103656793301335,0.420950897267416,0.574902903865216,-0.0850135552089867,0.535069342545829,0.674728551040662,-0.121479679561459,0.293414877084424,0.411548900809073,-0.129709589711954,0.260107553780782,0.500546012065678,-0.000394647282071579,0.67094411803688,0.810776210099841,0.0249916758892766,0.91002691632702,0.996217677044312,-0.26097226426841,0.508148981776998,0.999207297401817,-0.126289350649943,0.238982046578136,0.362221807852744,-0.126852835441097,0.255953825666399,0.38947304574828,-0.134102563606699,0.238339261161737,0.35774028908354,0.00650603498003515,0.924697182029684,0.957091533581658,0.000415377230790364,0.859007152451145,0.946614749667987,0.952314033314147,0.960651492830281,0.173851752704304,0.0824649003674797,0.656442068479941,-0.0117877785083085,0.88818869015353,0.99915309616834,0.992236895126015,0.0400312038025798,0.126302532813854
"IL15RA",0.0321070309252158,0.788790363946132,0.867332789943613,-0.0718135794956595,0.620448752435687,0.75409887678111,0.0757780489283765,0.550898041889179,0.692429571350139,0.0669817645949019,0.571144187600084,0.676101771845123,-0.0525980047652238,0.643219360330212,0.813375497322866,-0.000239426611699954,0.799161748700762,0.888851844238402,0.120771491418721,0.596975169787478,0.996217677044312,0.197202764957953,0.628007775921731,0.999207297401817,0.0169133950148108,0.876226218534265,0.915263966054867,0.0375435322453611,0.748658487069441,0.837500738791141,0.0365051735730675,0.756967747084297,0.834616703992934,0.0511696862561845,0.463843146503503,0.600587524702191,0.00134469838570542,0.571012225595619,0.80253172797348,0.987458744574968,0.990020245857912,0.0939297117913821,0.364245796404262,0.802170941938731,-0.0431389086974773,0.606369623542166,0.998800064188085,0.585697490063468,0.226061268407161,0.439058694670189
"CEACAM3",0.32481681094878,0.01557812354722,0.0473948002121039,0.157298737036746,0.249080050050231,0.391339184326887,0.187276217683122,0.120788789848541,0.252350633926816,0.866751786288243,2.58742669073411e-07,9.09127650880668e-06,0.257685199148305,0.0110550036317937,0.0750573454763565,0.00214859108068698,0.0509199239805068,0.135821611479865,0.314256970224833,0.234688491337303,0.996217677044312,0.0336394340033903,0.942958995404961,0.999207297401817,0.334767549335031,0.00843984442452605,0.0291249988399939,0.34268518436025,0.00928503255579652,0.0320700096278809,0.322586419413617,0.0148773332044485,0.0445743355311577,-0.022305178485366,0.788546859531424,0.866329074309122,0.00502495113395704,0.0745704169861567,0.278468272127049,0.402504076765578,0.47720191923281,-0.0980046834776915,0.449881409744828,0.826870655972935,0.0880124336836109,0.389232586932849,0.998800064188085,-0.0522862552339017,0.926682315794601,0.974203247814909
"IL13RA1",-0.405520080735252,7.10496735136623e-08,3.81767185204331e-06,-0.368404454051136,9.12770735312826e-06,0.000391984321331564,-0.366459761214284,3.34235930517081e-05,0.00083210481883085,-0.458322999909426,3.08946522445705e-07,1.03832896456752e-05,-0.19802879034878,0.004247446931189,0.041560461744419,0.00143314436146431,0.0199233095534696,0.0687532066287144,0.00503617243000034,0.97146793213222,0.996333411723491,-0.364614215879768,0.147593744346988,0.999207297401817,-0.364195198433128,2.85697589958011e-07,1.39392998403574e-05,-0.388094794351798,4.15268290394082e-07,2.00626492796641e-05,-0.409051526558568,3.35506076555224e-08,2.26389929251589e-06,-0.100861267541452,0.0374216611562247,0.0921240257126168,-0.000322707269275484,0.845145720882759,0.940900581850333,0.000422435130212353,0.0032330926302391,-0.0561522277139106,0.42714052952007,0.821643482662486,0.00280460785234642,0.96230308122189,0.99915309616834,-0.41127889773188,0.206970971688394,0.41555470419514
"NEU1",-0.074524102390452,0.108240056384561,0.208652278267496,-0.0675594721995655,0.190929340070995,0.333910361707872,-0.0176554568043315,0.730757422624059,0.809277202991973,-0.0856698498995672,0.140054330543898,0.241118034544395,0.0313934639630317,0.493611142833996,0.708166416720893,0.0012144696483675,0.00215554744415409,0.0148771265565278,0.0193905001693721,0.829777473772002,0.996217677044312,-0.0476692779612488,0.766799022652823,0.999207297401817,-0.0438360182548163,0.321819859886298,0.449037457927994,-0.0746026900746955,0.125637332766089,0.232338895282744,-0.0765172653567296,0.0959260796951662,0.18772369520092,-0.0343351732722256,0.254497328002207,0.380515347283763,-0.000941112671059531,0.358072050282246,0.64389390808078,0.155907262868411,0.222765830309208,0.0243719497969852,0.557215367455893,0.85124007716088,-0.0190007457139866,0.621379970357878,0.998800064188085,0.466211445304684,0.0233876719623127,0.0818039385831119
"IL1F10",-0.125657984939859,0.220232754314532,0.342535048461032,-0.158861328969604,0.169912375001684,0.304738435907892,-0.109691693683017,0.331992078655971,0.489751673284476,-0.170242188585824,0.0974784819550718,0.184420573551269,-0.0936185863709949,0.338911372404825,0.576853696548332,0.000441339439423056,0.578888183252984,0.738416775007519,0.0543563477028984,0.781563794624158,0.996217677044312,-0.171822124702285,0.622916659746957,0.999207297401817,-0.129176991517506,0.162063617574328,0.271746586518343,-0.133300882297298,0.182111625655593,0.303388548775374,-0.136129246217086,0.180755515386035,0.293245040325683,-0.00154418040938921,0.97946796860913,0.989710770895239,0.00212265519668507,0.297271949497382,0.601547688380828,0.379616026291406,0.458392784340316,0.130036538799317,0.125807201813522,0.674887820518619,-0.0144481150529858,0.839866897728461,0.99915309616834,0.494292156830229,0.229778815181216,0.44457551107939
"CTSG",-0.023919883242682,0.816136645095165,0.882527214729343,0.00951178045789608,0.930460998166345,0.968030082883694,-0.0565859059081213,0.657464310485325,0.764240469180686,0.032483648658852,0.795927494368276,0.857665792243298,-0.0651184566496839,0.581289210472253,0.772241648151732,-0.000514779905044765,0.493010226796546,0.670207863919904,-0.105638612433265,0.569221648217067,0.996217677044312,0.585956022550698,0.0778125443735821,0.999207297401817,-0.03779680941408,0.688460138832832,0.7849257925041,-0.00404362165582465,0.968378712378785,0.973502415209478,-0.0278778698957705,0.783744430207775,0.855698368009336,0.264810905505654,2.3987680846612e-05,0.000356586101815982,0.00515602330162915,0.0165201437768114,0.0976521755518253,0.729653881833352,0.770522473575384,-0.0490263015688624,0.554952935383902,0.85124007716088,0.00427303726894035,0.956976854179744,0.99915309616834,0.0311412442311449,0.939627241237347,0.980204935865681
"IFIH1",0.252068749613689,0.00471794973953032,0.0184190664073583,0.10363433085177,0.266797309035944,0.410825338415906,0.385399514546427,0.000189975684121459,0.00277077743067714,0.45685554873264,3.11739441925061e-05,0.000370730136320111,0.192522656198731,0.0509319762458042,0.194903057613894,0.00056704341612677,0.422768361429624,0.604790666515616,0.247561517035015,0.142227066242126,0.996217677044312,0.0241754938493703,0.935673368347839,0.999207297401817,0.261983174348133,0.00234583517065274,0.0106666505112622,0.258701679500697,0.00348115974727834,0.01486705240136,0.25750994437279,0.0034597051703702,0.0143013481106747,-0.174027267189443,0.00247835538878959,0.0116815165581363,0.000385327631889911,0.844801594457895,0.940900581850333,0.00971101141248064,0.0292086063106908,-0.140868721521264,0.0951996212299306,0.657964885492771,0.0109508605514055,0.882526936618166,0.99915309616834,1.09021660704391,0.00387419653354655,0.0200990196002113
"EVL",0.048265897914105,0.339353624343747,0.470108157020998,0.0222867964488088,0.701869609893683,0.819554695540509,0.0151990176150267,0.791118850627837,0.852907770621085,0.0736610916177243,0.212523715952545,0.328656627971997,0.116283169877733,0.0502717792718958,0.194300426885877,0.000696612615983074,0.0731460373515718,0.177072010362908,0.0117538730960579,0.900593398473446,0.996217677044312,-0.024278953571907,0.884877352692402,0.999207297401817,0.0612623979821453,0.199829908374975,0.316923707533128,0.0412613720135112,0.404936521365505,0.539682639681958,0.0488315389737597,0.329050394500017,0.455835044710598,-0.0898096829782787,0.00470688089550497,0.0187547367640482,-0.00388933432821294,0.000296704059039488,0.00468065791096988,0.0244780291462234,0.0580414617485603,0.0481711524189583,0.290346941854658,0.778932717908696,0.0248270569003364,0.538357863328548,0.998800064188085,-0.799834597807569,0.000123436840757614,0.00136309539865194
"HLA.DRA",-0.0902765611274476,0.0979845566114683,0.194709671621247,-0.00507786522978156,0.929729489655182,0.968030082883694,-0.0236553616892934,0.696561159898048,0.788102596736659,-0.237996005494788,0.000931562030851894,0.00458660796081856,-0.156331676778375,0.020769525296024,0.104933614730893,-0.00130716332642887,0.0045857159595416,0.0256866553385917,-0.0644159504706559,0.5326695096582,0.996217677044312,-0.0926543328133711,0.614451157895227,0.999207297401817,-0.0994961672438297,0.0721895165928914,0.153752554354324,-0.0962168668350266,0.0760738259346171,0.158078138299621,-0.108518272955199,0.0639216161298611,0.135373724022966,0.0495396195856914,0.198944076818673,0.320382857043404,0.0027125170305918,0.0379912719675377,0.174805078755397,0.0533916060702023,0.0987361518953741,-0.0353373707555434,0.507691086916785,0.839197486749761,-0.165768770637833,0.000571733874549736,0.220975142513473,0.662797243966675,0.00908884966893864,0.0389665886680686
